,Transaction ID,Date of Travel,Company,City,KM Travelled,Price Charged,Cost of Trip,Customer ID,Payment_Mode,Customer_gender,Customer_age,Income (USD/Month)
490,10000625,09-01-2086,Yellow Cab,CHICAGO IL,12.35,258.76,174.876,5560,Card,Male,65,2827
491,10000626,10-01-2086,Yellow Cab,CHICAGO IL,4.8,96.74,67.392,3870,Cash,Male,31,19648
492,10000627,04-01-2086,Yellow Cab,CHICAGO IL,35.64,812.43,449.064,3481,Card,Male,46,3311
493,10000628,04-01-2086,Yellow Cab,CHICAGO IL,20.37,474.83,276.2172,3697,Card,Male,40,17907
494,10000629,11-01-2086,Yellow Cab,CHICAGO IL,32.77,621.2,471.888,5779,Card,Male,42,13913
495,10000630,05-01-2086,Yellow Cab,CHICAGO IL,29.7,539.3,427.68,5102,Cash,Male,38,20464
496,10000631,10-01-2086,Yellow Cab,CHICAGO IL,41.4,826.1,501.768,3456,Cash,Male,33,14067
497,10000632,09-01-2086,Yellow Cab,CHICAGO IL,29.4,639.45,402.192,3215,Card,Male,49,26870
498,10000633,04-01-2086,Yellow Cab,CHICAGO IL,15.6,340.79,220.896,4951,Cash,Male,23,12451
499,10000634,07-01-2086,Yellow Cab,CHICAGO IL,33.6,683.87,455.616,3753,Cash,Male,28,19516
500,10000635,03-01-2086,Yellow Cab,CHICAGO IL,25.08,532.83,337.0752,5671,Cash,Male,24,7081
501,10000636,11-01-2086,Yellow Cab,CHICAGO IL,37.4,753.75,529.584,4521,Card,Male,27,24007
502,10000637,10-01-2086,Yellow Cab,CHICAGO IL,42.84,897.58,616.896,5396,Card,Male,26,21583
503,10000638,10-01-2086,Yellow Cab,CHICAGO IL,8.55,167.2,105.678,5674,Cash,Male,54,2365
504,10000639,06-01-2086,Yellow Cab,CHICAGO IL,5.0,104.76,60.0,3202,Cash,Male,21,8072
505,10000640,03-01-2086,Yellow Cab,CHICAGO IL,15.6,374.66,209.664,4844,Cash,Male,32,5548
506,10000641,10-01-2086,Yellow Cab,CHICAGO IL,37.8,807.06,453.6,5229,Card,Male,64,7918
507,10000642,13-01-2086,Yellow Cab,CHICAGO IL,38.42,774.3,511.7544,4346,Cash,Male,45,11327
508,10000643,08-01-2086,Yellow Cab,CHICAGO IL,41.81,901.02,531.8232,5814,Cash,Male,29,6834
509,10000644,12-01-2086,Yellow Cab,CHICAGO IL,14.4,258.61,196.992,3777,Cash,Male,40,12240
510,10000645,09-01-2086,Yellow Cab,CHICAGO IL,9.52,178.57,117.6672,4621,Card,Male,44,8898
511,10000646,03-01-2086,Yellow Cab,CHICAGO IL,14.4,349.23,181.44,5181,Cash,Male,21,22837
512,10000647,08-01-2086,Yellow Cab,CHICAGO IL,34.72,699.74,445.8048,5447,Cash,Male,27,23559
513,10000648,07-01-2086,Yellow Cab,CHICAGO IL,23.8,474.91,311.304,3780,Card,Male,44,16275
514,10000649,03-01-2086,Yellow Cab,CHICAGO IL,37.74,844.27,484.5816,3971,Cash,Male,18,24583
515,10001933,11-01-2086,Yellow Cab,CHICAGO IL,11.55,267.12,142.758,3971,Card,Male,18,24583
516,10000651,06-01-2086,Yellow Cab,CHICAGO IL,46.41,879.77,623.7504,3035,Card,Male,42,11417
517,10000652,10-01-2086,Yellow Cab,DALLAS TX,4.28,99.97,52.9008,25066,Cash,Male,63,12718
518,10000653,12-01-2086,Yellow Cab,DALLAS TX,20.34,506.77,248.9616,25151,Card,Male,54,6371
519,10000654,04-01-2086,Yellow Cab,DALLAS TX,20.16,598.87,254.016,26008,Card,Male,28,5998
520,10000655,03-01-2086,Yellow Cab,DALLAS TX,45.6,1519.56,585.504,24950,Card,Male,36,15855
521,10000656,04-01-2086,Yellow Cab,DALLAS TX,24.0,695.87,313.92,25947,Cash,Male,30,19269
522,10000657,08-01-2086,Yellow Cab,DALLAS TX,41.34,1062.17,530.8056,26688,Cash,Male,24,5134
523,10000658,09-01-2086,Yellow Cab,DALLAS TX,12.76,341.1,183.744,26220,Cash,Male,24,5303
524,10000659,03-01-2086,Yellow Cab,DALLAS TX,38.48,1174.44,526.4064,26351,Cash,Male,55,5370
525,10000660,09-01-2086,Yellow Cab,DALLAS TX,43.6,1222.08,554.592,25524,Cash,Male,19,33126
526,10000661,11-01-2086,Yellow Cab,DALLAS TX,42.56,1215.02,536.256,24916,Cash,Male,29,6565
527,10000662,06-01-2086,Yellow Cab,DALLAS TX,37.83,952.35,472.1184,24451,Cash,Male,34,26367
528,10000663,03-01-2086,Yellow Cab,DALLAS TX,12.98,382.31,165.1056,26299,Card,Male,37,2729
529,10000664,04-01-2086,Yellow Cab,DALLAS TX,44.07,1258.13,560.5704,25072,Card,Male,54,25343
530,10000665,08-01-2086,Yellow Cab,DALLAS TX,21.6,554.98,272.16,24002,Card,Male,32,19414
531,10000666,06-01-2086,Yellow Cab,DALLAS TX,46.4,1168.09,562.368,25653,Cash,Male,54,3707
532,10000667,04-01-2086,Yellow Cab,DALLAS TX,45.22,1288.14,634.8888,25445,Card,Male,19,22488
533,10000668,04-01-2086,Yellow Cab,DALLAS TX,2.36,75.46,32.2848,24138,Cash,Male,35,10258
534,10000669,07-01-2086,Yellow Cab,DALLAS TX,22.22,570.91,317.3016,26290,Cash,Male,54,11678
535,10000670,03-01-2086,Yellow Cab,DALLAS TX,20.9,619.66,258.324,25154,Cash,Male,18,7806
536,10000671,08-01-2086,Yellow Cab,DALLAS TX,40.95,1147.8,501.228,25241,Cash,Male,26,29634
537,10000672,04-01-2086,Yellow Cab,DALLAS TX,15.82,423.84,218.316,24573,Card,Male,32,2895
538,10000673,04-01-2086,Yellow Cab,DALLAS TX,2.22,63.95,30.636,26935,Cash,Male,20,8135
539,10000674,13-01-2086,Yellow Cab,DALLAS TX,7.84,205.51,101.6064,26602,Card,Male,45,20581
540,10000675,06-01-2086,Yellow Cab,DALLAS TX,15.26,427.73,190.4448,25639,Cash,Male,32,9074
541,10000676,04-01-2086,Yellow Cab,DALLAS TX,26.5,861.62,343.44,26995,Cash,Male,42,12735
542,10000677,07-01-2086,Yellow Cab,DALLAS TX,34.56,950.75,485.2224,25106,Card,Male,19,14957
543,10000678,03-01-2086,Yellow Cab,DALLAS TX,5.95,165.15,71.4,26824,Card,Male,26,9542
544,10000679,12-01-2086,Yellow Cab,DENVER CO,15.08,483.16,199.056,32400,Card,Male,28,17950
545,10000680,09-01-2086,Yellow Cab,DENVER CO,27.84,875.47,394.2144,31023,Card,Male,19,6787
546,10000681,03-01-2086,Yellow Cab,DENVER CO,22.54,750.26,302.9376,30696,Card,Male,41,15798
547,10000682,11-01-2086,Yellow Cab,DENVER CO,24.57,765.35,294.84,32546,Card,Male,23,7320
548,10000683,04-01-2086,Yellow Cab,DENVER CO,35.96,1207.84,491.9328,30046,Card,Male,35,14398
549,10000684,11-01-2086,Yellow Cab,DENVER CO,37.8,1098.97,471.744,30163,Card,Male,37,19860
550,10000685,11-01-2086,Yellow Cab,DENVER CO,28.71,792.1,361.746,31402,Cash,Male,61,16776
551,10000686,12-01-2086,Yellow Cab,LOS ANGELES CA,35.65,810.03,470.58,7715,Cash,Male,21,21372
552,10000687,08-01-2086,Yellow Cab,LOS ANGELES CA,23.73,565.36,318.9312,6851,Cash,Male,22,26427
553,10000711,08-01-2086,Yellow Cab,LOS ANGELES CA,5.45,132.25,65.4,6851,Card,Male,22,26427
554,10000688,05-01-2086,Yellow Cab,LOS ANGELES CA,5.25,114.66,66.15,6534,Card,Male,56,16187
555,10000689,07-01-2086,Yellow Cab,LOS ANGELES CA,9.12,219.29,109.44,7724,Cash,Male,37,22981
556,10000690,10-01-2086,Yellow Cab,LOS ANGELES CA,19.2,444.73,269.568,6548,Cash,Male,20,10492
557,10000691,04-01-2086,Yellow Cab,LOS ANGELES CA,30.78,774.07,369.36,6353,Card,Male,38,22207
558,10000692,04-01-2086,Yellow Cab,LOS ANGELES CA,11.2,303.8,161.28,8378,Card,Male,33,9150
559,10000693,07-01-2086,Yellow Cab,LOS ANGELES CA,27.54,643.98,363.528,8684,Card,Male,23,3702
560,10000694,03-01-2086,Yellow Cab,LOS ANGELES CA,9.54,235.71,129.3624,8356,Cash,Male,62,13818
561,10000695,13-01-2086,Yellow Cab,LOS ANGELES CA,15.75,319.65,192.78,7191,Cash,Male,33,2556
562,10000696,04-01-2086,Yellow Cab,LOS ANGELES CA,24.96,648.08,356.4288,7060,Card,Male,21,22855
563,10000697,04-01-2086,Yellow Cab,LOS ANGELES CA,21.84,579.88,285.6672,6229,Card,Male,55,13689
564,10000698,04-01-2086,Yellow Cab,LOS ANGELES CA,12.65,321.31,154.836,6857,Card,Male,20,6159
565,10000699,03-01-2086,Yellow Cab,LOS ANGELES CA,19.04,452.24,258.1824,7147,Cash,Male,18,19580
566,10000700,06-01-2086,Yellow Cab,LOS ANGELES CA,19.4,406.56,242.112,8942,Card,Male,59,23090
567,10000701,08-01-2086,Yellow Cab,LOS ANGELES CA,28.34,593.92,377.4888,6497,Card,Male,48,10646
568,10000702,03-01-2086,Yellow Cab,LOS ANGELES CA,20.23,568.24,242.76,8617,Cash,Male,30,12103
569,10000703,03-01-2086,Yellow Cab,LOS ANGELES CA,27.0,740.12,324.0,7492,Card,Male,24,9001
570,10000704,03-01-2086,Yellow Cab,LOS ANGELES CA,27.36,730.31,374.2848,7326,Cash,Male,40,22746
571,10000705,03-01-2086,Yellow Cab,LOS ANGELES CA,6.84,179.26,93.5712,7936,Cash,Male,60,9678
572,10000706,03-01-2086,Yellow Cab,LOS ANGELES CA,18.9,490.31,235.872,7500,Cash,Male,30,22859
573,10000707,03-01-2086,Yellow Cab,LOS ANGELES CA,19.19,534.92,253.308,6167,Card,Male,37,13588
574,10000708,07-01-2086,Yellow Cab,LOS ANGELES CA,18.53,384.24,264.6084,6553,Card,Male,28,8625
575,10000709,03-01-2086,Yellow Cab,LOS ANGELES CA,38.61,1016.46,509.652,6539,Card,Male,38,6978
576,10000710,12-01-2086,Yellow Cab,LOS ANGELES CA,41.76,856.74,536.1984,7359,Cash,Male,18,20041
577,10000712,10-01-2086,Yellow Cab,LOS ANGELES CA,17.68,351.02,214.2816,6788,Cash,Male,19,6217
578,10000713,13-01-2086,Yellow Cab,LOS ANGELES CA,9.72,210.13,134.136,7315,Card,Male,27,21374
579,10000714,11-01-2086,Yellow Cab,LOS ANGELES CA,23.32,468.14,279.84,8535,Cash,Male,27,12841
580,10000715,09-01-2086,Yellow Cab,LOS ANGELES CA,31.08,733.62,399.0672,7213,Card,Male,20,19790
581,10000716,08-01-2086,Yellow Cab,LOS ANGELES CA,35.7,795.42,505.512,8186,Cash,Male,55,9269
582,10000717,08-01-2086,Yellow Cab,LOS ANGELES CA,17.1,365.91,217.512,6266,Card,Male,39,19780
583,10000718,08-01-2086,Yellow Cab,LOS ANGELES CA,14.7,298.34,179.928,7502,Cash,Male,55,17173
584,10000719,08-01-2086,Yellow Cab,LOS ANGELES CA,44.46,1029.82,613.548,7705,Card,Male,19,22979
585,10000720,11-01-2086,Yellow Cab,LOS ANGELES CA,10.08,235.71,122.1696,7772,Cash,Male,32,4118
586,10000721,03-01-2086,Yellow Cab,LOS ANGELES CA,19.2,529.23,246.528,8117,Cash,Male,21,5946
587,10000722,08-01-2086,Yellow Cab,LOS ANGELES CA,3.51,75.11,42.5412,8546,Card,Male,63,8839
588,10000723,09-01-2086,Yellow Cab,LOS ANGELES CA,23.92,522.4,318.6144,7178,Card,Male,23,8279
589,10000724,05-01-2086,Yellow Cab,LOS ANGELES CA,38.85,848.46,540.792,7789,Card,Male,37,9617
590,10000725,06-01-2086,Yellow Cab,LOS ANGELES CA,15.75,330.07,200.34,8757,Cash,Male,47,18320
591,10000726,08-01-2086,Yellow Cab,LOS ANGELES CA,12.43,265.98,159.6012,8367,Cash,Male,26,22110
592,10000727,13-01-2086,Yellow Cab,LOS ANGELES CA,41.34,994.03,585.3744,6664,Card,Male,54,9735
593,10000728,12-01-2086,Yellow Cab,LOS ANGELES CA,32.32,670.2,430.5024,7624,Cash,Male,42,4606
594,10000729,10-01-2086,Yellow Cab,LOS ANGELES CA,21.66,458.71,306.7056,7076,Card,Male,21,9699
595,10000730,03-01-2086,Yellow Cab,LOS ANGELES CA,41.07,916.87,502.6968,7821,Card,Male,47,23569
596,10000731,05-01-2086,Yellow Cab,LOS ANGELES CA,34.32,749.53,469.4976,8755,Card,Male,39,24760
597,10000732,08-01-2086,Yellow Cab,LOS ANGELES CA,9.45,214.72,116.802,6431,Cash,Male,31,20130
598,10000733,09-01-2086,Yellow Cab,LOS ANGELES CA,22.31,447.86,281.106,7522,Card,Male,34,13430
599,10000734,03-01-2086,Yellow Cab,LOS ANGELES CA,22.23,577.73,320.112,7674,Cash,Male,38,3326
600,10000735,10-01-2086,Yellow Cab,LOS ANGELES CA,32.24,711.21,398.4864,7935,Card,Male,20,2952
601,10000736,08-01-2086,Yellow Cab,LOS ANGELES CA,34.68,780.34,482.7456,7124,Cash,Male,29,15866
602,10000737,03-01-2086,Yellow Cab,LOS ANGELES CA,37.44,1044.79,453.7728,7474,Cash,Male,20,23393
603,10000738,03-01-2086,Yellow Cab,LOS ANGELES CA,22.77,544.9,295.0992,6107,Cash,Male,49,24472
604,10000739,11-01-2086,Yellow Cab,LOS ANGELES CA,37.0,889.68,497.28,8968,Card,Male,46,11668
605,10000740,11-01-2086,Yellow Cab,LOS ANGELES CA,33.6,741.21,435.456,7552,Card,Male,33,3370
606,10000741,04-01-2086,Yellow Cab,LOS ANGELES CA,9.18,221.63,124.4808,8507,Card,Male,58,14900
607,10000742,09-01-2086,Yellow Cab,LOS ANGELES CA,11.77,280.42,145.4772,7335,Card,Male,28,10290
608,10000744,10-01-2086,Yellow Cab,LOS ANGELES CA,20.7,474.91,288.144,7819,Card,Male,18,2429
609,10000745,09-01-2086,Yellow Cab,LOS ANGELES CA,5.4,114.36,69.984,7877,Card,Male,27,34889
610,10000746,04-01-2086,Yellow Cab,LOS ANGELES CA,6.65,180.51,91.77,7176,Cash,Male,38,14241
611,10000747,13-01-2086,Yellow Cab,LOS ANGELES CA,3.27,73.58,45.9108,6148,Card,Male,57,19381
612,10000748,04-01-2086,Yellow Cab,LOS ANGELES CA,19.2,452.01,246.528,7871,Cash,Male,37,23543
613,10000749,13-01-2086,Yellow Cab,LOS ANGELES CA,14.0,284.13,194.88,8405,Card,Male,31,16038
614,10000750,04-01-2086,Yellow Cab,LOS ANGELES CA,21.66,596.32,306.7056,7439,Cash,Male,23,2173
615,10000751,11-01-2086,Yellow Cab,LOS ANGELES CA,42.56,882.54,515.8272,7452,Card,Male,23,29672
616,10000752,07-01-2086,Yellow Cab,LOS ANGELES CA,27.81,662.57,340.3944,7986,Card,Male,31,2310
617,10000753,12-01-2086,Yellow Cab,LOS ANGELES CA,21.47,506.78,298.8624,7031,Card,Male,18,21760
618,10000754,06-01-2086,Yellow Cab,LOS ANGELES CA,22.89,510.0,315.882,8770,Card,Male,32,5948
619,10000755,06-01-2086,Yellow Cab,LOS ANGELES CA,6.0,121.77,81.36,6801,Card,Male,29,4109
620,10000756,03-01-2086,Yellow Cab,LOS ANGELES CA,7.07,185.88,88.2336,8946,Card,Male,40,17996
621,10000757,12-01-2086,Yellow Cab,LOS ANGELES CA,34.98,756.22,478.5264,8165,Card,Male,24,4135
622,10000758,11-01-2086,Yellow Cab,LOS ANGELES CA,26.5,561.2,324.36,6977,Card,Male,19,23695
623,10000759,07-01-2086,Yellow Cab,LOS ANGELES CA,8.12,193.46,99.3888,6377,Cash,Male,25,20552
624,10000760,04-01-2086,Yellow Cab,LOS ANGELES CA,39.55,969.75,569.52,8435,Card,Male,34,20623
625,10000761,07-01-2086,Yellow Cab,LOS ANGELES CA,38.4,855.57,483.84,7398,Cash,Male,63,15725
626,10001463,11-01-2086,Pink Cab,LOS ANGELES CA,11.8,238.14,140.42,7398,Card,Male,63,15725
627,10000762,04-01-2086,Yellow Cab,LOS ANGELES CA,21.28,500.98,291.1104,7975,Card,Male,18,12282
628,10000763,05-01-2086,Yellow Cab,LOS ANGELES CA,29.75,603.78,389.13,7156,Card,Male,38,4983
629,10000764,08-01-2086,Yellow Cab,LOS ANGELES CA,2.85,69.16,39.672,7931,Card,Male,22,18836
630,10000765,13-01-2086,Yellow Cab,LOS ANGELES CA,21.6,443.14,290.304,6832,Cash,Male,61,22804
631,10000766,07-01-2086,Yellow Cab,LOS ANGELES CA,18.87,387.13,240.0264,8293,Cash,Male,20,15739
632,10000767,08-01-2086,Yellow Cab,LOS ANGELES CA,20.4,454.52,276.624,8454,Card,Male,20,14766
633,10000768,09-01-2086,Yellow Cab,LOS ANGELES CA,39.6,960.93,508.464,8042,Cash,Male,32,18995
634,10000769,08-01-2086,Yellow Cab,LOS ANGELES CA,26.5,590.43,337.08,6363,Card,Male,22,4276
635,10000770,08-01-2086,Yellow Cab,LOS ANGELES CA,7.92,167.73,111.1968,6004,Card,Male,47,17861
636,10000771,03-01-2086,Yellow Cab,LOS ANGELES CA,1.92,45.47,27.1872,7835,Cash,Male,52,12609
637,10000772,04-01-2086,Yellow Cab,LOS ANGELES CA,3.0,76.95,36.36,7976,Cash,Male,30,20847
638,10000773,12-01-2086,Yellow Cab,LOS ANGELES CA,1.96,43.24,24.2256,6588,Card,Male,21,21108
639,10000774,06-01-2086,Yellow Cab,LOS ANGELES CA,7.84,174.68,108.192,7538,Cash,Male,64,11203
640,10000775,03-01-2086,Yellow Cab,LOS ANGELES CA,29.87,733.78,430.128,7777,Cash,Male,56,9132
641,10000776,10-01-2086,Yellow Cab,LOS ANGELES CA,7.21,155.87,89.1156,7639,Card,Male,23,19825
642,10000777,03-01-2086,Yellow Cab,LOS ANGELES CA,33.0,928.39,403.92,6624,Card,Male,37,8794
643,10000778,09-01-2086,Yellow Cab,LOS ANGELES CA,34.5,753.46,484.38,7645,Cash,Male,65,14715
644,10000779,10-01-2086,Yellow Cab,LOS ANGELES CA,9.36,198.22,132.5376,7333,Cash,Male,36,19778
645,10000780,04-01-2086,Yellow Cab,LOS ANGELES CA,42.48,1226.67,581.1264,7073,Cash,Male,26,13150
646,10000781,12-01-2086,Yellow Cab,LOS ANGELES CA,8.96,199.63,117.1968,8839,Card,Male,39,22107
647,10000782,09-01-2086,Yellow Cab,LOS ANGELES CA,2.26,53.35,27.9336,8867,Cash,Male,19,19168
648,10000783,09-01-2086,Yellow Cab,LOS ANGELES CA,35.35,772.02,432.684,7017,Cash,Male,41,20204
649,10000784,04-01-2086,Yellow Cab,LOS ANGELES CA,29.4,791.76,356.328,6914,Cash,Male,30,11120
650,10000785,09-01-2086,Yellow Cab,LOS ANGELES CA,5.45,115.42,65.4,8936,Cash,Male,25,22555
651,10000786,07-01-2086,Yellow Cab,LOS ANGELES CA,11.88,277.8,145.4112,8908,Card,Male,44,11925
652,10000787,03-01-2086,Yellow Cab,LOS ANGELES CA,12.1,322.74,158.268,7564,Card,Male,36,17472
653,10000788,10-01-2086,Yellow Cab,LOS ANGELES CA,20.6,486.25,291.696,6572,Cash,Male,37,2407
654,10000789,09-01-2086,Yellow Cab,LOS ANGELES CA,4.24,88.86,59.5296,7904,Card,Male,33,20086
655,10000790,08-01-2086,Yellow Cab,LOS ANGELES CA,28.75,602.51,358.8,7233,Card,Male,50,9174
656,10000791,04-01-2086,Yellow Cab,LOS ANGELES CA,26.78,654.21,372.7776,8694,Card,Male,44,2158
657,10000792,08-01-2086,Yellow Cab,LOS ANGELES CA,29.25,612.99,414.18,8571,Card,Male,24,18581
658,10000793,08-01-2086,Yellow Cab,LOS ANGELES CA,16.32,392.42,229.1328,6952,Cash,Male,27,18063
659,10000794,10-01-2086,Yellow Cab,MIAMI FL,15.47,327.59,194.922,9841,Card,Male,52,23814
660,10000795,07-01-2086,Yellow Cab,MIAMI FL,26.5,641.32,330.72,11656,Card,Male,49,20988
661,10000796,08-01-2086,Yellow Cab,MIAMI FL,15.3,327.55,187.272,9198,Card,Male,44,18094
662,10000797,09-01-2086,Yellow Cab,MIAMI FL,4.28,100.59,57.0096,10454,Cash,Male,39,13257
663,10000798,08-01-2086,Yellow Cab,MIAMI FL,38.85,922.12,554.778,9665,Card,Male,40,11309
664,10000799,03-01-2086,Yellow Cab,NASHVILLE TN,29.25,1001.93,361.53,54825,Card,Male,28,6216
665,10000800,07-01-2086,Yellow Cab,NASHVILLE TN,41.4,1174.32,506.736,54218,Cash,Male,49,14640
666,10000801,08-01-2086,Yellow Cab,NEW YORK NY,18.08,446.12,253.8432,2407,Cash,Male,32,19435
667,10000802,10-01-2086,Yellow Cab,NEW YORK NY,20.58,524.74,281.5344,695,Cash,Male,20,7759
668,10000803,11-01-2086,Yellow Cab,NEW YORK NY,19.19,505.08,241.794,2735,Cash,Male,33,12911
669,10000804,09-01-2086,Yellow Cab,NEW YORK NY,34.92,899.95,477.7056,2769,Card,Male,28,4257
670,10000805,08-01-2086,Yellow Cab,NEW YORK NY,24.75,712.49,320.76,1960,Card,Male,24,4236
671,10000806,03-01-2086,Yellow Cab,NEW YORK NY,10.62,347.48,138.9096,2153,Card,Male,18,8193
672,10000807,10-01-2086,Yellow Cab,NEW YORK NY,4.8,142.13,59.328,1946,Cash,Male,24,10602
673,10000808,05-01-2086,Yellow Cab,NEW YORK NY,39.6,1053.13,522.72,741,Cash,Male,35,17486
674,10000809,04-01-2086,Yellow Cab,NEW YORK NY,14.95,467.26,215.28,1604,Card,Male,32,3648
675,10000810,12-01-2086,Yellow Cab,NEW YORK NY,26.5,755.6,356.16,2543,Card,Male,18,3113
676,10000811,08-01-2086,Yellow Cab,NEW YORK NY,42.94,1271.45,515.28,246,Card,Male,26,25731
677,10000812,03-01-2086,Yellow Cab,NEW YORK NY,5.82,171.76,76.824,901,Cash,Male,36,20574
678,10000851,04-01-2086,Yellow Cab,NEW YORK NY,6.72,189.45,81.4464,901,Cash,Male,36,20574
679,10000813,08-01-2086,Yellow Cab,NEW YORK NY,11.4,281.3,147.744,1111,Card,Male,42,9719
680,10000814,09-01-2086,Yellow Cab,NEW YORK NY,18.36,498.34,240.1488,2302,Card,Male,65,24340
681,10000815,09-01-2086,Yellow Cab,NEW YORK NY,21.66,599.78,288.5112,1380,Card,Male,18,10599
682,10000816,10-01-2086,Yellow Cab,NEW YORK NY,32.76,961.04,463.8816,2876,Card,Male,30,5162
683,10000817,07-01-2086,Yellow Cab,NEW YORK NY,11.88,358.28,148.2624,1628,Card,Male,26,5460
684,10000818,03-01-2086,Yellow Cab,NEW YORK NY,27.3,810.52,343.98,818,Card,Male,18,8653
685,10000819,07-01-2086,Yellow Cab,NEW YORK NY,22.23,670.42,306.774,2578,Card,Male,28,29241
686,10000820,04-01-2086,Yellow Cab,NEW YORK NY,33.6,1060.67,483.84,1797,Cash,Male,24,12592
687,10000821,03-01-2086,Yellow Cab,NEW YORK NY,34.65,996.35,436.59,2814,Card,Male,64,22395
688,10000822,08-01-2086,Yellow Cab,NEW YORK NY,29.45,791.27,378.138,1829,Card,Male,22,30621
689,10000823,11-01-2086,Yellow Cab,NEW YORK NY,13.91,347.04,188.6196,726,Cash,Male,36,20617
690,10000824,07-01-2086,Yellow Cab,NEW YORK NY,26.0,762.73,312.0,2933,Card,Male,32,14090
691,10000825,03-01-2086,Yellow Cab,NEW YORK NY,28.62,802.71,405.2592,1249,Cash,Male,18,7027
692,10000826,10-01-2086,Yellow Cab,NEW YORK NY,13.44,331.63,180.6336,1201,Card,Male,29,23462
693,10000827,03-01-2086,Yellow Cab,NEW YORK NY,22.8,769.19,309.168,2519,Cash,Male,52,5107
694,10000828,08-01-2086,Yellow Cab,NEW YORK NY,2.36,60.82,29.1696,2672,Card,Male,27,3502
695,10000829,09-01-2086,Yellow Cab,NEW YORK NY,22.4,650.98,290.304,1865,Card,Male,32,8060
696,10000830,12-01-2086,Yellow Cab,NEW YORK NY,39.2,999.5,508.032,1179,Cash,Male,45,16798
697,10000996,09-01-2086,Yellow Cab,NEW YORK NY,21.24,617.27,259.9776,1179,Card,Male,45,16798
698,10000831,13-01-2086,Yellow Cab,NEW YORK NY,14.84,366.18,204.792,1566,Cash,Male,20,30276
699,10000832,03-01-2086,Yellow Cab,NEW YORK NY,29.29,907.43,369.054,1022,Card,Male,20,22359
700,10000833,09-01-2086,Yellow Cab,NEW YORK NY,46.4,1246.69,612.48,2491,Cash,Male,19,11188
701,10000834,06-01-2086,Yellow Cab,NEW YORK NY,19.08,528.34,258.7248,486,Card,Male,21,14416
702,10000835,10-01-2086,Yellow Cab,NEW YORK NY,39.96,1139.39,498.7008,469,Card,Male,58,18203
703,10000836,08-01-2086,Yellow Cab,NEW YORK NY,17.4,481.82,217.152,1555,Card,Male,19,3764
704,10000837,03-01-2086,Yellow Cab,NEW YORK NY,4.8,139.76,61.056,2964,Card,Male,24,13846
705,10000838,12-01-2086,Yellow Cab,NEW YORK NY,6.66,199.03,87.1128,816,Card,Male,25,22209
706,10000839,08-01-2086,Yellow Cab,NEW YORK NY,5.05,145.38,70.296,1048,Card,Male,32,21837
707,10000840,08-01-2086,Yellow Cab,NEW YORK NY,44.03,1195.09,565.3452,2819,Card,Male,35,24734
708,10000841,04-01-2086,Yellow Cab,NEW YORK NY,2.24,75.57,31.7184,455,Card,Male,44,2514
709,10000842,13-01-2086,Yellow Cab,NEW YORK NY,7.14,189.88,90.8208,919,Card,Male,21,5334
710,10000843,03-01-2086,Yellow Cab,NEW YORK NY,5.45,175.87,69.324,957,Card,Male,61,4347
711,10000844,09-01-2086,Yellow Cab,NEW YORK NY,23.92,649.25,289.9104,2203,Card,Male,40,6477
712,10000845,03-01-2086,Yellow Cab,NEW YORK NY,17.92,561.71,253.7472,9,Card,Male,32,21212
713,10000846,09-01-2086,Yellow Cab,NEW YORK NY,24.61,681.47,295.32,1066,Card,Male,22,19150
714,10000847,06-01-2086,Yellow Cab,NEW YORK NY,39.96,1183.22,537.0624,2541,Cash,Male,22,17890
715,10000848,10-01-2086,Yellow Cab,NEW YORK NY,41.04,1068.92,581.1264,1981,Card,Male,30,19349
716,10000849,10-01-2086,Yellow Cab,NEW YORK NY,32.77,817.58,424.6992,951,Cash,Male,27,15699
717,10000850,08-01-2086,Yellow Cab,NEW YORK NY,30.45,834.84,438.48,2609,Card,Male,31,31091
718,10000984,09-01-2086,Yellow Cab,NEW YORK NY,21.0,610.3,252.0,2609,Cash,Male,31,31091
719,10000852,06-01-2086,Yellow Cab,NEW YORK NY,28.56,814.34,390.7008,2265,Card,Male,33,24868
720,10000853,03-01-2086,Yellow Cab,NEW YORK NY,19.76,703.2,248.976,2760,Card,Male,21,4399
721,10000854,04-01-2086,Yellow Cab,NEW YORK NY,36.0,1138.6,449.28,2404,Cash,Male,38,5326
722,10000855,10-01-2086,Yellow Cab,NEW YORK NY,8.33,244.37,115.9536,857,Cash,Male,22,11438
723,10000856,11-01-2086,Yellow Cab,NEW YORK NY,28.13,825.22,405.072,838,Cash,Male,32,16766
724,10000857,03-01-2086,Yellow Cab,NEW YORK NY,12.21,408.07,156.7764,1859,Card,Male,31,16502
725,10000941,11-01-2086,Yellow Cab,NEW YORK NY,36.48,1100.18,485.9136,1859,Card,Male,31,16502
726,10000858,11-01-2086,Yellow Cab,NEW YORK NY,10.62,291.17,152.928,2192,Card,Male,33,6131
727,10000859,07-01-2086,Yellow Cab,NEW YORK NY,19.2,473.76,239.616,1250,Card,Male,64,17883
728,10000860,07-01-2086,Yellow Cab,NEW YORK NY,17.28,435.86,221.8752,268,Cash,Male,31,3273
729,10000871,10-01-2086,Yellow Cab,NEW YORK NY,6.72,173.19,96.768,268,Card,Male,31,3273
730,10000861,06-01-2086,Yellow Cab,NEW YORK NY,3.12,85.54,37.8144,364,Card,Male,22,14673
