,Customer ID,Customer_gender,Customer_age,Income (USD/Month),Transaction ID,Payment_Mode,Company,City,KM Travelled,Price Charged,Cost of Trip,City_population,Users in City,month,Year,Day,Week of Travel,Date,Cost/km
743,8600,Male,28,7168,10000129,Card,Pink Cab,LOS ANGELES CA,13.92,270.53,167.04," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,15.717313218390803
744,8846,Male,33,10251,10000130,Card,Pink Cab,LOS ANGELES CA,33.28,678.48,369.408," 1,595,037 "," 144,132 ",January,2016,Monday,2,11,15.743509615384614
745,8751,Male,34,17745,10000131,Cash,Pink Cab,LOS ANGELES CA,12.0,251.46,122.4," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,15.5775
746,8586,Male,37,3513,10000132,Cash,Pink Cab,LOS ANGELES CA,8.73,163.01,92.538," 1,595,037 "," 144,132 ",January,2016,Monday,2,11,14.636197021764032
747,7927,Male,62,14300,10000133,Cash,Pink Cab,LOS ANGELES CA,27.84,482.7,297.888," 1,595,037 "," 144,132 ",January,2016,Monday,1,4,14.019181034482758
748,7715,Male,21,21372,10000686,Cash,Yellow Cab,LOS ANGELES CA,35.65,810.03,470.58," 1,595,037 "," 144,132 ",January,2016,Monday,2,11,17.96086956521739
749,6851,Male,22,26427,10000687,Cash,Yellow Cab,LOS ANGELES CA,23.73,565.36,318.9312," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,18.632347239780866
750,6851,Male,22,26427,10000711,Card,Yellow Cab,LOS ANGELES CA,5.45,132.25,65.4," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,18.13302752293578
751,6534,Male,56,16187,10000688,Card,Yellow Cab,LOS ANGELES CA,5.25,114.66,66.15," 1,595,037 "," 144,132 ",January,2016,Monday,1,4,17.22
752,7724,Male,37,22981,10000689,Cash,Yellow Cab,LOS ANGELES CA,9.12,219.29,109.44," 1,595,037 "," 144,132 ",January,2016,Wednesday,1,6,18.022478070175442
753,6548,Male,20,10492,10000690,Cash,Yellow Cab,LOS ANGELES CA,19.2,444.73,269.568," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,18.601510416666667
754,6353,Male,38,22207,10000691,Card,Yellow Cab,LOS ANGELES CA,30.78,774.07,369.36," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,18.574236517218974
755,8378,Male,33,9150,10000692,Card,Yellow Cab,LOS ANGELES CA,11.2,303.8,161.28," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,20.762500000000003
756,8684,Male,23,3702,10000693,Card,Yellow Cab,LOS ANGELES CA,27.54,643.98,363.528," 1,595,037 "," 144,132 ",January,2016,Wednesday,1,6,18.291721132897603
757,8356,Male,62,13818,10000694,Cash,Yellow Cab,LOS ANGELES CA,9.54,235.71,129.3624," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,19.13377358490566
758,7191,Male,33,2556,10000695,Cash,Yellow Cab,LOS ANGELES CA,15.75,319.65,192.78," 1,595,037 "," 144,132 ",January,2016,Tuesday,2,12,16.267619047619046
759,7060,Male,21,22855,10000696,Card,Yellow Cab,LOS ANGELES CA,24.96,648.08,356.4288," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,20.122371794871796
760,6229,Male,55,13689,10000697,Card,Yellow Cab,LOS ANGELES CA,21.84,579.88,285.6672," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,19.815641025641025
761,6857,Male,20,6159,10000698,Card,Yellow Cab,LOS ANGELES CA,12.65,321.31,154.836," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,18.82
762,7147,Male,18,19580,10000699,Cash,Yellow Cab,LOS ANGELES CA,19.04,452.24,258.1824," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,18.656050420168064
763,8942,Male,59,23090,10000700,Card,Yellow Cab,LOS ANGELES CA,19.4,406.56,242.112," 1,595,037 "," 144,132 ",January,2016,Tuesday,1,5,16.718350515463918
764,6497,Male,48,10646,10000701,Card,Yellow Cab,LOS ANGELES CA,28.34,593.92,377.4888," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,17.138475652787577
765,8617,Male,30,12103,10000702,Cash,Yellow Cab,LOS ANGELES CA,20.23,568.24,242.76," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,20.044488383588728
766,7492,Male,24,9001,10000703,Card,Yellow Cab,LOS ANGELES CA,27.0,740.12,324.0," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,19.705925925925925
767,7326,Male,40,22746,10000704,Cash,Yellow Cab,LOS ANGELES CA,27.36,730.31,374.2848," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,20.186308479532162
768,7936,Male,60,9678,10000705,Cash,Yellow Cab,LOS ANGELES CA,6.84,179.26,93.5712," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,19.943801169590643
769,7500,Male,30,22859,10000706,Cash,Yellow Cab,LOS ANGELES CA,18.9,490.31,235.872," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,19.211164021164024
770,6167,Male,37,13588,10000707,Card,Yellow Cab,LOS ANGELES CA,19.19,534.92,253.308," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,20.53746743095362
771,6553,Male,28,8625,10000708,Card,Yellow Cab,LOS ANGELES CA,18.53,384.24,264.6084," 1,595,037 "," 144,132 ",January,2016,Wednesday,1,6,17.508051807879117
772,6539,Male,38,6978,10000709,Card,Yellow Cab,LOS ANGELES CA,38.61,1016.46,509.652," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,19.763170163170166
773,7359,Male,18,20041,10000710,Cash,Yellow Cab,LOS ANGELES CA,41.76,856.74,536.1984," 1,595,037 "," 144,132 ",January,2016,Monday,2,11,16.677902298850576
774,6788,Male,19,6217,10000712,Cash,Yellow Cab,LOS ANGELES CA,17.68,351.02,214.2816," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,15.987036199095023
775,7315,Male,27,21374,10000713,Card,Yellow Cab,LOS ANGELES CA,9.72,210.13,134.136," 1,595,037 "," 144,132 ",January,2016,Tuesday,2,12,17.70915637860082
776,8535,Male,27,12841,10000714,Cash,Yellow Cab,LOS ANGELES CA,23.32,468.14,279.84," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,16.03730703259005
777,7213,Male,20,19790,10000715,Card,Yellow Cab,LOS ANGELES CA,31.08,733.62,399.0672," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,18.222123552123556
778,8186,Male,55,9269,10000716,Cash,Yellow Cab,LOS ANGELES CA,35.7,795.42,505.512," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,18.22033613445378
779,6266,Male,39,19780,10000717,Card,Yellow Cab,LOS ANGELES CA,17.1,365.91,217.512," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,17.059122807017545
780,7502,Male,55,17173,10000718,Cash,Yellow Cab,LOS ANGELES CA,14.7,298.34,179.928," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,16.267619047619046
781,7705,Male,19,22979,10000719,Card,Yellow Cab,LOS ANGELES CA,44.46,1029.82,613.548," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,18.481421502474134
782,7772,Male,32,4118,10000720,Cash,Yellow Cab,LOS ANGELES CA,10.08,235.71,122.1696," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,17.751964285714283
783,8117,Male,21,5946,10000721,Cash,Yellow Cab,LOS ANGELES CA,19.2,529.23,246.528," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,20.20203125
784,8546,Male,63,8839,10000722,Card,Yellow Cab,LOS ANGELES CA,3.51,75.11,42.5412," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,16.759430199430202
785,7178,Male,23,8279,10000723,Card,Yellow Cab,LOS ANGELES CA,23.92,522.4,318.6144," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,17.57973244147157
786,7789,Male,37,9617,10000724,Card,Yellow Cab,LOS ANGELES CA,38.85,848.46,540.792," 1,595,037 "," 144,132 ",January,2016,Monday,1,4,17.879691119691117
787,8757,Male,47,18320,10000725,Cash,Yellow Cab,LOS ANGELES CA,15.75,330.07,200.34," 1,595,037 "," 144,132 ",January,2016,Tuesday,1,5,16.838412698412696
788,8367,Male,26,22110,10000726,Cash,Yellow Cab,LOS ANGELES CA,12.43,265.98,159.6012," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,17.11911504424779
789,6664,Male,54,9735,10000727,Card,Yellow Cab,LOS ANGELES CA,41.34,994.03,585.3744," 1,595,037 "," 144,132 ",January,2016,Tuesday,2,12,19.10261731978713
790,7624,Male,42,4606,10000728,Cash,Yellow Cab,LOS ANGELES CA,32.32,670.2,430.5024," 1,595,037 "," 144,132 ",January,2016,Monday,2,11,17.028193069306933
791,7076,Male,21,9699,10000729,Card,Yellow Cab,LOS ANGELES CA,21.66,458.71,306.7056," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,17.66887349953832
792,7821,Male,47,23569,10000730,Card,Yellow Cab,LOS ANGELES CA,41.07,916.87,502.6968," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,17.282283905527148
793,8755,Male,39,24760,10000731,Card,Yellow Cab,LOS ANGELES CA,34.32,749.53,469.4976," 1,595,037 "," 144,132 ",January,2016,Monday,1,4,17.759726107226104
794,6431,Male,31,20130,10000732,Cash,Yellow Cab,LOS ANGELES CA,9.45,214.72,116.802," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,17.54084656084656
795,7522,Male,34,13430,10000733,Card,Yellow Cab,LOS ANGELES CA,22.31,447.86,281.106," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,16.337203047960557
796,7674,Male,38,3326,10000734,Cash,Yellow Cab,LOS ANGELES CA,22.23,577.73,320.112," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,20.19437696806118
797,7935,Male,20,2952,10000735,Card,Yellow Cab,LOS ANGELES CA,32.24,711.21,398.4864," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,17.2099317617866
798,7124,Male,29,15866,10000736,Cash,Yellow Cab,LOS ANGELES CA,34.68,780.34,482.7456," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,18.210576701268746
799,7474,Male,20,23393,10000737,Cash,Yellow Cab,LOS ANGELES CA,37.44,1044.79,453.7728," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,20.012857905982905
800,6107,Male,49,24472,10000738,Cash,Yellow Cab,LOS ANGELES CA,22.77,544.9,295.0992," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,18.445305226174792
801,8968,Male,46,11668,10000739,Card,Yellow Cab,LOS ANGELES CA,37.0,889.68,497.28," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,18.742702702702704
802,7552,Male,33,3370,10000740,Card,Yellow Cab,LOS ANGELES CA,33.6,741.21,435.456," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,17.509910714285716
803,8507,Male,58,14900,10000741,Card,Yellow Cab,LOS ANGELES CA,9.18,221.63,124.4808," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,18.851350762527233
804,7335,Male,28,10290,10000742,Card,Yellow Cab,LOS ANGELES CA,11.77,280.42,145.4772," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,18.0924893797791
805,7819,Male,18,2429,10000744,Card,Yellow Cab,LOS ANGELES CA,20.7,474.91,288.144," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,18.431256038647344
806,7877,Male,27,34889,10000745,Card,Yellow Cab,LOS ANGELES CA,5.4,114.36,69.984," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,17.068888888888885
807,7176,Male,38,14241,10000746,Cash,Yellow Cab,LOS ANGELES CA,6.65,180.51,91.77," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,20.472180451127816
808,6148,Male,57,19381,10000747,Card,Yellow Cab,LOS ANGELES CA,3.27,73.58,45.9108," 1,595,037 "," 144,132 ",January,2016,Tuesday,2,12,18.270764525993886
809,7871,Male,37,23543,10000748,Cash,Yellow Cab,LOS ANGELES CA,19.2,452.01,246.528," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,18.19109375
810,8405,Male,31,16038,10000749,Card,Yellow Cab,LOS ANGELES CA,14.0,284.13,194.88," 1,595,037 "," 144,132 ",January,2016,Tuesday,2,12,17.107499999999998
811,7439,Male,23,2173,10000750,Cash,Yellow Cab,LOS ANGELES CA,21.66,596.32,306.7056," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,20.845466297322254
812,7452,Male,23,29672,10000751,Card,Yellow Cab,LOS ANGELES CA,42.56,882.54,515.8272," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,16.428186090225562
813,7986,Male,31,2310,10000752,Card,Yellow Cab,LOS ANGELES CA,27.81,662.57,340.3944," 1,595,037 "," 144,132 ",January,2016,Wednesday,1,6,18.032441567781376
814,7031,Male,18,21760,10000753,Card,Yellow Cab,LOS ANGELES CA,21.47,506.78,298.8624," 1,595,037 "," 144,132 ",January,2016,Monday,2,11,18.76204937121565
815,8770,Male,32,5948,10000754,Card,Yellow Cab,LOS ANGELES CA,22.89,510.0,315.882," 1,595,037 "," 144,132 ",January,2016,Tuesday,1,5,18.040235910878113
816,6801,Male,29,4109,10000755,Card,Yellow Cab,LOS ANGELES CA,6.0,121.77,81.36," 1,595,037 "," 144,132 ",January,2016,Tuesday,1,5,16.9275
817,8946,Male,40,17996,10000756,Card,Yellow Cab,LOS ANGELES CA,7.07,185.88,88.2336," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,19.385685997171148
818,8165,Male,24,4135,10000757,Card,Yellow Cab,LOS ANGELES CA,34.98,756.22,478.5264," 1,595,037 "," 144,132 ",January,2016,Monday,2,11,17.649319611206405
819,6977,Male,19,23695,10000758,Card,Yellow Cab,LOS ANGELES CA,26.5,561.2,324.36," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,16.70867924528302
820,6377,Male,25,20552,10000759,Cash,Yellow Cab,LOS ANGELES CA,8.12,193.46,99.3888," 1,595,037 "," 144,132 ",January,2016,Wednesday,1,6,18.03256157635468
821,8435,Male,34,20623,10000760,Card,Yellow Cab,LOS ANGELES CA,39.55,969.75,569.52," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,19.459797724399497
822,7398,Male,63,15725,10000761,Cash,Yellow Cab,LOS ANGELES CA,38.4,855.57,483.84," 1,595,037 "," 144,132 ",January,2016,Wednesday,1,6,17.440234375000003
823,7398,Male,63,15725,10001463,Card,Pink Cab,LOS ANGELES CA,11.8,238.14,140.42," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,16.040677966101693
824,7975,Male,18,12282,10000762,Card,Yellow Cab,LOS ANGELES CA,21.28,500.98,291.1104," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,18.611146616541355
825,7156,Male,38,4983,10000763,Card,Yellow Cab,LOS ANGELES CA,29.75,603.78,389.13," 1,595,037 "," 144,132 ",January,2016,Monday,1,4,16.687563025210082
826,7931,Male,22,18836,10000764,Card,Yellow Cab,LOS ANGELES CA,2.85,69.16,39.672," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,19.09333333333333
827,6832,Male,61,22804,10000765,Cash,Yellow Cab,LOS ANGELES CA,21.6,443.14,290.304," 1,595,037 "," 144,132 ",January,2016,Tuesday,2,12,16.97787037037037
828,8293,Male,20,15739,10000766,Cash,Yellow Cab,LOS ANGELES CA,18.87,387.13,240.0264," 1,595,037 "," 144,132 ",January,2016,Wednesday,1,6,16.61781664016958
829,8454,Male,20,14766,10000767,Card,Yellow Cab,LOS ANGELES CA,20.4,454.52,276.624," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,17.920196078431374
830,8042,Male,32,18995,10000768,Cash,Yellow Cab,LOS ANGELES CA,39.6,960.93,508.464," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,18.552954545454543
831,6363,Male,22,4276,10000769,Card,Yellow Cab,LOS ANGELES CA,26.5,590.43,337.08," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,17.500188679245284
832,6004,Male,47,17861,10000770,Card,Yellow Cab,LOS ANGELES CA,7.92,167.73,111.1968," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,17.60901515151515
833,7835,Male,52,12609,10000771,Cash,Yellow Cab,LOS ANGELES CA,1.92,45.47,27.1872," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,18.921145833333334
834,7976,Male,30,20847,10000772,Cash,Yellow Cab,LOS ANGELES CA,3.0,76.95,36.36," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,18.885
835,6588,Male,21,21108,10000773,Card,Yellow Cab,LOS ANGELES CA,1.96,43.24,24.2256," 1,595,037 "," 144,132 ",January,2016,Monday,2,11,17.21061224489796
836,7538,Male,64,11203,10000774,Cash,Yellow Cab,LOS ANGELES CA,7.84,174.68,108.192," 1,595,037 "," 144,132 ",January,2016,Tuesday,1,5,18.040306122448982
837,7777,Male,56,9132,10000775,Cash,Yellow Cab,LOS ANGELES CA,29.87,733.78,430.128," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,19.482892534315365
838,7639,Male,23,19825,10000776,Card,Yellow Cab,LOS ANGELES CA,7.21,155.87,89.1156," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,16.989292649098473
839,6624,Male,37,8794,10000777,Card,Yellow Cab,LOS ANGELES CA,33.0,928.39,403.92," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,20.186515151515152
840,7645,Male,65,14715,10000778,Cash,Yellow Cab,LOS ANGELES CA,34.5,753.46,484.38," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,17.93971014492754
841,7333,Male,36,19778,10000779,Cash,Yellow Cab,LOS ANGELES CA,9.36,198.22,132.5376," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,17.668675213675215
842,7073,Male,26,13150,10000780,Cash,Yellow Cab,LOS ANGELES CA,42.48,1226.67,581.1264," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,21.27820621468927
843,8839,Male,39,22107,10000781,Card,Yellow Cab,LOS ANGELES CA,8.96,199.63,117.1968," 1,595,037 "," 144,132 ",January,2016,Monday,2,11,17.68006696428571
844,8867,Male,19,19168,10000782,Cash,Yellow Cab,LOS ANGELES CA,2.26,53.35,27.9336," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,17.983097345132748
845,7017,Male,41,20204,10000783,Cash,Yellow Cab,LOS ANGELES CA,35.35,772.02,432.684," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,17.03966053748232
846,6914,Male,30,11120,10000784,Cash,Yellow Cab,LOS ANGELES CA,29.4,791.76,356.328," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,19.52530612244898
847,8936,Male,25,22555,10000785,Cash,Yellow Cab,LOS ANGELES CA,5.45,115.42,65.4," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,16.58899082568807
848,8908,Male,44,11925,10000786,Card,Yellow Cab,LOS ANGELES CA,11.88,277.8,145.4112," 1,595,037 "," 144,132 ",January,2016,Wednesday,1,6,17.81191919191919
849,7564,Male,36,17472,10000787,Card,Yellow Cab,LOS ANGELES CA,12.1,322.74,158.268," 1,595,037 "," 144,132 ",January,2016,Saturday,53,2,19.87636363636364
850,6572,Male,37,2407,10000788,Cash,Yellow Cab,LOS ANGELES CA,20.6,486.25,291.696," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,18.882184466019417
851,7904,Male,33,20086,10000789,Card,Yellow Cab,LOS ANGELES CA,4.24,88.86,59.5296," 1,595,037 "," 144,132 ",January,2016,Friday,1,8,17.49877358490566
852,7233,Male,50,9174,10000790,Card,Yellow Cab,LOS ANGELES CA,28.75,602.51,358.8," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,16.718434782608696
853,8694,Male,44,2158,10000791,Card,Yellow Cab,LOS ANGELES CA,26.78,654.21,372.7776," 1,595,037 "," 144,132 ",January,2016,Sunday,53,3,19.174525765496636
854,8571,Male,24,18581,10000792,Card,Yellow Cab,LOS ANGELES CA,29.25,612.99,414.18," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,17.55846153846154
855,6952,Male,27,18063,10000793,Cash,Yellow Cab,LOS ANGELES CA,16.32,392.42,229.1328," 1,595,037 "," 144,132 ",January,2016,Thursday,1,7,19.04267156862745
856,6561,Male,29,10183,10001451,Card,Pink Cab,LOS ANGELES CA,10.78,187.54,112.112," 1,595,037 "," 144,132 ",January,2016,Sunday,2,17,13.898515769944341
857,6234,Male,21,17310,10001452,Card,Pink Cab,LOS ANGELES CA,30.42,465.53,325.494," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,13.001709401709402
858,8434,Male,34,2284,10001453,Card,Pink Cab,LOS ANGELES CA,12.1,198.81,142.78," 1,595,037 "," 144,132 ",January,2016,Saturday,2,16,14.115289256198349
859,7758,Male,22,14353,10001454,Card,Pink Cab,LOS ANGELES CA,31.31,544.71,363.196," 1,595,037 "," 144,132 ",January,2016,Monday,2,11,14.498658575534975
860,8282,Male,34,16012,10001455,Card,Pink Cab,LOS ANGELES CA,7.14,105.81,83.538," 1,595,037 "," 144,132 ",January,2016,Saturday,2,16,13.25966386554622
861,6185,Male,62,11004,10001456,Cash,Pink Cab,LOS ANGELES CA,5.7,100.08,62.7," 1,595,037 "," 144,132 ",January,2016,Sunday,2,17,14.278947368421052
862,7282,Male,50,14102,10001457,Card,Pink Cab,LOS ANGELES CA,12.98,227.91,142.78," 1,595,037 "," 144,132 ",January,2016,Saturday,2,16,14.279275808936825
863,6246,Male,61,18134,10001458,Cash,Pink Cab,LOS ANGELES CA,1.9,27.55,19.38," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,12.35
864,8375,Male,46,22149,10001459,Cash,Pink Cab,LOS ANGELES CA,34.88,728.8,355.776," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,15.547247706422018
865,7685,Male,40,13298,10001460,Card,Pink Cab,LOS ANGELES CA,2.08,41.51,22.048," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,15.278365384615382
866,6237,Male,37,15515,10001461,Card,Pink Cab,LOS ANGELES CA,43.7,865.58,471.96," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,15.30366132723112
867,6971,Male,29,3723,10001462,Card,Pink Cab,LOS ANGELES CA,5.94,96.64,65.34," 1,595,037 "," 144,132 ",January,2016,Friday,2,15,13.634680134680135
868,7151,Male,29,4577,10001464,Cash,Pink Cab,LOS ANGELES CA,38.61,659.28,444.015," 1,595,037 "," 144,132 ",January,2016,Saturday,2,16,14.28768453768454
869,8515,Male,50,23925,10001465,Card,Pink Cab,LOS ANGELES CA,18.88,390.51,198.24," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,15.591896186440678
870,8427,Male,26,14734,10001466,Cash,Pink Cab,LOS ANGELES CA,6.42,98.25,66.126," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,12.801869158878505
871,6763,Male,36,19153,10001467,Cash,Pink Cab,LOS ANGELES CA,20.06,313.45,224.672," 1,595,037 "," 144,132 ",January,2016,Wednesday,2,13,13.412811565304088
872,6862,Male,28,23404,10001468,Cash,Pink Cab,LOS ANGELES CA,28.8,426.82,308.16," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,12.760069444444444
873,6449,Male,26,2704,10001469,Cash,Pink Cab,LOS ANGELES CA,42.9,663.42,510.51," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,13.682167832167831
874,6810,Male,27,21152,10001470,Cash,Pink Cab,LOS ANGELES CA,9.8,154.71,98.0," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,12.893367346938774
875,8284,Male,29,10898,10001471,Card,Pink Cab,LOS ANGELES CA,17.46,261.57,199.044," 1,595,037 "," 144,132 ",January,2016,Tuesday,2,12,13.190549828178694
876,6074,Male,28,26676,10001472,Card,Pink Cab,LOS ANGELES CA,37.0,739.19,425.5," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,15.739054054054055
877,8640,Male,36,8768,10001473,Cash,Pink Cab,LOS ANGELES CA,19.95,324.58,231.42," 1,595,037 "," 144,132 ",January,2016,Sunday,2,17,13.93483709273183
878,8445,Male,63,6505,10001474,Card,Pink Cab,LOS ANGELES CA,6.12,96.61,73.44," 1,595,037 "," 144,132 ",January,2016,Friday,2,15,13.892973856209151
879,7442,Male,29,16597,10001475,Card,Pink Cab,LOS ANGELES CA,30.16,461.55,343.824," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,13.35169098143236
880,8734,Male,32,2571,10001476,Card,Pink Cab,LOS ANGELES CA,45.24,849.37,456.924," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,14.437378426171527
881,8217,Male,33,22085,10001477,Card,Pink Cab,LOS ANGELES CA,7.42,112.36,85.33," 1,595,037 "," 144,132 ",January,2016,Sunday,2,17,13.321428571428571
882,8829,Male,23,9977,10001478,Cash,Pink Cab,LOS ANGELES CA,37.4,755.19,403.92," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,15.496122994652408
883,6193,Male,25,16153,10001479,Card,Pink Cab,LOS ANGELES CA,7.98,120.83,94.962," 1,595,037 "," 144,132 ",January,2016,Sunday,2,17,13.52080200501253
884,8683,Male,56,29023,10001480,Cash,Pink Cab,LOS ANGELES CA,22.44,444.08,249.084," 1,595,037 "," 144,132 ",January,2016,Sunday,1,10,15.44483065953654
885,8452,Male,23,31110,10001481,Card,Pink Cab,LOS ANGELES CA,11.5,187.1,125.35," 1,595,037 "," 144,132 ",January,2016,Saturday,2,16,13.584782608695651
886,6918,Male,30,20909,10001482,Card,Pink Cab,LOS ANGELES CA,22.66,469.79,265.122," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,16.216063548102383
887,8085,Male,61,11699,10001483,Card,Pink Cab,LOS ANGELES CA,15.75,274.01,162.225," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,13.84873015873016
888,6366,Male,35,19023,10001484,Cash,Pink Cab,LOS ANGELES CA,16.8,276.04,176.4," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,13.465476190476192
889,7742,Male,22,13633,10001485,Cash,Pink Cab,LOS ANGELES CA,22.8,370.95,243.96," 1,595,037 "," 144,132 ",January,2016,Wednesday,2,13,13.48486842105263
890,6191,Male,30,24122,10001486,Card,Pink Cab,LOS ANGELES CA,16.64,284.13,171.392," 1,595,037 "," 144,132 ",January,2016,Wednesday,2,13,13.687560096153845
891,8590,Male,44,15150,10001487,Card,Pink Cab,LOS ANGELES CA,43.29,773.22,458.874," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,14.230699930699931
892,7953,Male,33,14170,10001488,Cash,Pink Cab,LOS ANGELES CA,5.2,84.6,53.04," 1,595,037 "," 144,132 ",January,2016,Monday,3,18,13.234615384615383
893,6041,Male,39,23088,10001489,Cash,Pink Cab,LOS ANGELES CA,27.6,521.52,325.68," 1,595,037 "," 144,132 ",January,2016,Saturday,1,9,15.347826086956522
894,6384,Male,49,4874,10001490,Cash,Pink Cab,LOS ANGELES CA,30.07,455.33,348.812," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,13.371167276355171
895,8626,Male,25,16840,10001491,Card,Pink Cab,LOS ANGELES CA,26.64,416.26,298.368," 1,595,037 "," 144,132 ",January,2016,Friday,2,15,13.412687687687686
896,7894,Male,30,24145,10001492,Card,Pink Cab,LOS ANGELES CA,36.72,556.02,425.952," 1,595,037 "," 144,132 ",January,2016,Saturday,2,16,13.371078431372549
897,6720,Male,23,3031,10001493,Cash,Pink Cab,LOS ANGELES CA,34.22,501.63,369.576," 1,595,037 "," 144,132 ",January,2016,Thursday,2,14,12.72948568088837
